Gender.Weights,Age Group.Weights,ADM1.Weights,Total Weights,Survey Date,Country,Gender,Age Group,Admin1,SEC,Age,BirthYear,Awareness,Urban/Rural,BiggestChallenge,LevelConcern,Concerns,RiskAwareness,Tested,VirusPrevention,PreventativeMeasures: Avoiding public places,PreventativeMeasures: Avoiding public transport,PreventativeMeasures: Increasing hygiene,PreventativeMeasures: Other,PreventativeMeasures: Working from home,HandWashing,SocialDistancing,HealthBehavior,EconomicImpact,MarketOperability,FoodLocations,FoodLocations2,FoodShopping,FoodAmount,Foodworry,BrandPurchase,NonEssentialItems,GovernmentTrust,CommercialTrust: Banks,CommercialTrust: Brands,CommercialTrust: Other,CommercialTrust: Retailers,CommercialTrust: Telecommuncations,InitiativeTaken: Limited store traffic,InitiativeTaken: None,InitiativeTaken: Sectioned intercepts,InitiativeTaken: Staff in protective gear,Groups: Brands,Groups: Governments,Groups: NGOs,Groups: Private Sector,Groups: Retailers,InformationSources: Friends/family,InformationSources: Government messages,InformationSources: Newspapers,InformationSources: Other,InformationSources: Radio,InformationSources: Social Media,InformationSources: TV,SocialMedia,MediaConsumption,StayPositive
1.0,1.0,1.0,1.00,04/02/2020,Mozambique,Male,36+,Tete,C1,54,1965,Yes,Rural area,,1,Global infections,Yes,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Other,Less often than usual,Bigger packsize than usual,No,N/A,No change,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Male,26-35,Gauteng,A,30,1989,Yes,Rural area,job qualifications,5,Local infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,0 times,Yes,Stay home,5,Some are open,Yes,Supermarkets,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming less,Staying at home
0.9,1.1,0.9,0.95,04/02/2020,Kenya,Male,15-25,Bomet,C2,24,1995,Yes,Rural area,Employment,5,Global infections,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,No,Go to hospital,5,All are closed,Yes,Wholesalers,Less often than usual,Smaller packsize than usual,No,N/A,No change,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,Doing exercise everything
1.1,0.6,1.0,0.66,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,26-35,Lagunes,B,32,1987,Yes,Urban area,,5,Global infections,Yes,Not sure,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,No,Go to doctor,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.1,1.0,1.0,1.10,04/02/2020,Kenya,Female,36+,Kakamega,C1,41,1978,Yes,Rural area,My biggest challenge is that my business is on stagnant due to Corona virus tention,5,Global infections,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,It's because I have a farm so I get vegetables from there
1.1,0.6,0.7,0.50,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,26-35,Abidjan,B,27,1992,Yes,Urban area,,5,Global infections,No,Yes - tested negative,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,3,Some are open,No,N/A,Same as usual [no change],Same as usual,No,N/A,Decreased,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Media outlets,Consuming more,
0.9,0.6,1.9,1.05,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Woroba,C1,29,1990,Yes,Urban area,,3,Travel restrictions,No,No,Yes,TRUE,TRUE,FALSE,FALSE,FALSE,3-5 times,No,Go to doctor,2,All are open,No,N/A,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,No change,5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,N/A,Consuming more,
0.9,1.0,1.0,0.93,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,15-25,Sassandra-Marahoué,C1,23,1996,Yes,Urban area,,5,Global infections,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,3,Most are closed,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Governments,Consuming more,
0.9,1.1,1.0,1.03,04/02/2020,Kenya,Male,15-25,Uasin Gishu,B,21,1998,Yes,Urban area,Money,5,Economic impact,No,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,Consuming more,Social media
0.9,0.6,0.7,0.41,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Abidjan,B,28,1991,Yes,Urban area,,4,Contracting the disease,Yes,No,Yes,TRUE,FALSE,TRUE,FALSE,FALSE,1-2 times,Yes,Go to doctor,4,Some are open,Yes,Wholesalers,Less often than usual,Same as usual,Yes,Purchase your usual brand,No change,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Other,Consuming more,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Male,36+,Mpumalanga,A,39,1980,Yes,Urban area,Lockdown because of Corona virus,5,Global infections,Yes,Yes - tested positive,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,No,N/A,Decreased,4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Media outlets,No change,Home workouts
0.9,0.6,1.0,0.57,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Vallée du Bandama,B,26,1993,Yes,Urban area,,5,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,No,Go to doctor,5,Most are open,No,N/A,Less often than usual,Smaller packsize than usual,No,N/A,Increased,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Health organizations,No change,
1.1,0.6,1.0,0.69,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,26-35,Sassandra-Marahoué,C1,33,1986,Yes,Urban area,,5,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,No change,
0.9,0.6,1.5,0.88,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Montagnes,C1,34,1985,Yes,Urban area,,4,Local infections,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,4,Some are open,Yes,Supermarkets,Same as usual [no change],Bigger packsize than usual,Yes,Purchase your usual brand,Increased,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,
1.1,1.6,0.7,1.32,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,36+,Abidjan,B,37,1982,Yes,Urban area,,5,Travel restrictions,No,No,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,All are open,No,N/A,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,N/A,Consuming more,
1.4,1.0,0.4,0.52,04/02/2020,Zambia,Female,15-25,Lusaka,C1,25,1994,Yes,Urban area,Money,5,Travel restrictions,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,1,All are open,No,N/A,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Health organizations,Consuming less,Prayers
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Male,26-35,Eastern Cape,A,35,1984,Yes,Urban area,Sitting and doing anything,5,Global infections,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,1-2 times,No,Stay home,5,Most are open,No,N/A,Same as usual [no change],Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Friends/family,Consuming more,"Movies, music, tv, radio, computer"
1.1,0.9,1.0,0.96,04/02/2020,Kenya,Female,26-35,Turkana,E,33,1986,Yes,Rural area,Food and water,4,Economic impact,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,No,Stay home,5,Most are closed,Yes,Supermarkets,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Friends/family,Consuming more,Staying home
1.1,1.0,0.7,0.81,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Abidjan,C1,20,1999,Yes,Urban area,,3,Other,No,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Some are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Friends/family,No change,
1.1,0.6,1.9,1.27,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,26-35,Woroba,B,27,1992,Yes,Urban area,,3,Local infections,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to hospital,2,All are open,Yes,Wholesalers,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Increased,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Female,36+,Free State,A,56,1963,Yes,Urban area,To be active,5,Global infections,Yes,Yes - tested negative,Yes,TRUE,FALSE,TRUE,FALSE,TRUE,More than 5 times,Yes,Stay home,5,All are open,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming more,My family and time spend together
0.9,0.6,0.7,0.41,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Abidjan,C1,33,1986,Yes,Urban area,,2,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,0 times,Yes,Go to hospital,3,Most are open,No,N/A,More often than usual,Same as usual,No,N/A,Increased,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Female,26-35,Gauteng,A,29,1990,Yes,Urban area,Uncertainty of employment post lockdown.,5,Economic impact,No,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,Yes,Stay home,5,Most are open,No,N/A,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Governments,Consuming more,"Reading, exercise, sitting in the yard."
0.9,1.6,1.0,1.44,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Lagunes,C1,36,1983,Yes,Urban area,,5,Contracting the disease,Yes,No,Yes,TRUE,FALSE,TRUE,FALSE,TRUE,More than 5 times,No,Go to doctor,5,All are open,Yes,Online,More often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Increased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
0.9,0.6,1.0,0.57,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Sassandra-Marahoué,C1,32,1987,Yes,Rural area,,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,
0.9,0.6,0.7,0.41,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Abidjan,B,28,1991,Yes,Urban area,,4,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are open,No,N/A,Same as usual [no change],Same as usual,Yes,Switch to an alterative brand because it is cheaper,Increased,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,
0.9,0.6,0.7,0.41,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Abidjan,B,28,1991,Yes,Urban area,,5,Economic impact,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,Yes,Go to doctor,5,Most are open,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Health organizations,Consuming more,
0.9,1.6,0.7,1.09,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Abidjan,C1,36,1983,Yes,Urban area,,5,Travel restrictions,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Most are closed,Yes,Supermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Media outlets,Consuming more,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Female,26-35,Gauteng,B,32,1987,Yes,Urban area,Network,5,Economic impact,Yes,No,Yes,FALSE,FALSE,FALSE,FALSE,TRUE,More than 5 times,Yes,Go to hospital,5,Some are open,No,N/A,Less often than usual,Bigger packsize than usual,No,N/A,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Friends/family,Consuming more,"Working from home, not going out"
1.0,0.9,1.0,0.91,04/02/2020,Nigeria,Male,36+,Enugu,C2,50,1969,Yes,Urban area,Electricity. Power outage.,5,Contracting the disease,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are closed,No,N/A,Less often than usual,Smaller packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,I read the Bible: Revelation chapter 6. I also communicate with others through social media and zoom and Skype.
0.9,1.6,1.5,2.32,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,36+,Montagnes,C1,47,1972,Yes,Urban area,,5,Contracting the disease,No,Not sure,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Some are open,No,N/A,Less often than usual,Same as usual,Yes,Purchase your usual brand,Decreased,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,
1.1,1.6,1.0,1.75,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,36+,Lagunes,B,52,1967,Yes,Urban area,,2,Local infections,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to doctor,5,Some are open,Yes,Supermarkets,More often than usual,Same as usual,Yes,Purchase your usual brand,Increased,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/02/2020,Mozambique,Female,15-25,Inhambane,B,17,2002,Yes,Urban area,,5,Contracting the disease,Yes,Yes - tested negative,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,All are closed,Yes,Supermarkets,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,Consuming more,
0.9,1.0,1.0,0.89,04/02/2020,Kenya,Male,36+,Mombasa,B,36,1983,Yes,Urban area,Anxiety,5,Economic impact,Yes,Yes - tested positive,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,More than 5 times,Yes,Go to hospital,5,Most are open,Yes,Wholesalers,More often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming more,Family
0.9,1.0,1.0,0.92,04/02/2020,Kenya,Male,36+,Meru,C1,36,1983,Yes,Rural area,Job,1,Travel restrictions,Yes,No,Yes,TRUE,TRUE,TRUE,FALSE,TRUE,More than 5 times,No,Go to hospital,1,Some are open,Yes,Wholesalers,Less often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Media outlets,Consuming less,Stay home
0.9,0.6,0.7,0.41,04/02/2020,Ivory Coast (Cote D'Ivoire),Male,26-35,Abidjan,C1,27,1992,Yes,Rural area,,5,Global infections,No,No,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,1-2 times,No,Go to hospital,4,Most are open,No,N/A,Same as usual [no change],Same as usual,No,N/A,No change,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Health organizations,No change,
1.1,1.0,1.0,1.13,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Vallée du Bandama,C1,20,1999,Yes,Urban area,,5,Economic impact,No,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,1-2 times,Yes,Go to doctor,5,Most are closed,Yes,Online,Less often than usual,Bigger packsize than usual,No,N/A,No change,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N/A,No change,
1.1,1.0,0.7,0.81,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Abidjan,B,20,1999,Yes,Urban area,,4,Local infections,No,No,Yes,FALSE,TRUE,TRUE,FALSE,TRUE,3-5 times,Yes,Go to doctor,4,Some are open,Yes,Supermarkets,Same as usual [no change],Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Governments,No change,
0.9,0.9,1.0,0.81,04/02/2020,Kenya,Male,26-35,Nakuru,B,33,1986,Yes,Urban area,Fear and transport,5,Local infections,Yes,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,Most are closed,Yes,Online,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Increased,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,N/A,Consuming less,Series
1.1,1.0,1.0,1.13,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Vallée du Bandama,C2,20,1999,Yes,Rural area,,5,Travel restrictions,No,No,Yes,FALSE,FALSE,TRUE,FALSE,FALSE,3-5 times,Yes,Go to hospital,5,Most are closed,Yes,Hypermarkets,Less often than usual,Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,No change,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,No change,
0.8,1.0,0.9,0.65,04/02/2020,Zambia,Male,15-25,Central,B,20,1999,Yes,Urban area,Corona virus,2,Economic impact,Yes,No,Yes,TRUE,FALSE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,All are closed,Yes,Online,More often than usual,Bigger packsize than usual,Yes,Purchase your usual brand,Decreased,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Governments,Consuming more,Staying home with family
1.1,1.0,1.0,1.08,04/02/2020,Ivory Coast (Cote D'Ivoire),Female,15-25,Lagunes,C1,24,1995,Yes,Urban area,,5,Contracting the disease,No,Not sure,Yes,FALSE,TRUE,FALSE,FALSE,FALSE,3-5 times,Yes,Go to doctor,5,Most are closed,Yes,Supermarkets,Same as usual [no change],Bigger packsize than usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,N/A,Consuming less,
1.0,1.0,1.0,1.00,04/02/2020,South Africa,Female,26-35,Gauteng,B,33,1986,Yes,Urban area,Waking up everyday knowing we have a covid-19 challenge in our country,5,Economic impact,No,No,Yes,FALSE,FALSE,TRUE,TRUE,FALSE,More than 5 times,Yes,Go to doctor,4,Most are closed,Yes,Other,Less often than usual,Same as usual,Yes,Switch to an alterative brand because it is cheaper,Decreased,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Media outlets,Consuming more,"d Lemon , green tea on a daily basis, focusing more on hygin,getting as much information as I can about covid-19"
